Date,DAX Notional Value,Amsterdam Index Notional Value,CAC40 Notional Value,PSI-20 Notional Value,IBEX-35 Notional Value,FTSE/Athens Notional Value,BEL-20 Notional Value,FTSE/MIB Notional Value,Gold Notional Value,Silver Notional Value
2006-06-22,4600542.838238937,429161.3660870699,4657385.510370476,8950677.37244768,10971860.930161484,2186644.37011644,3664033.0558052575,36806910.86518963,550742.2934057306,48251.883098007806
2006-06-23,4600542.838238937,428563.5789259504,4672384.362523134,8960119.015245622,11009526.25747412,2164798.338979802,3673113.809389582,36974443.92684738,553201.8089722968,48611.5832564628
2006-06-26,4590211.968665958,426670.5862490719,4655450.1746088425,8961063.179525416,10957186.127312405,2153342.0738325575,3671073.1906065876,36800744.004024304,553012.9061862382,48398.892809545854
2006-06-27,4541450.264281498,421987.92015363544,4626903.972124752,8959174.850965828,10896530.275536211,2149431.576920435,3651687.3121681428,36612654.73848216,549990.4616093023,48186.20236262891
2006-06-28,4539384.090366902,423034.04768559465,4627871.640005568,8951621.536727475,10873050.590977684,2149832.9475712394,3662910.7154746107,36740103.202565365,546873.5656393372,47997.14418759161
2006-06-29,4638560.438267499,431303.4367477483,4726089.929908457,8960119.015245622,11053061.505926387,2190405.786501121,3720048.041398449,37261202.97103459,553957.4201165307,48838.45306650755
2006-06-30,4732777.968773066,439074.6698423023,4812696.205241546,9016768.872033266,11268781.10780785,2263088.277495352,3784327.5330627663,37690827.63221828,579459.2962344273,51201.68025447366
2006-07-03,4743935.307911883,442511.94601873966,4823824.385870937,9045093.800427087,11297152.393316071,2227022.2575873593,3815957.1241991767,37908723.39339278,579459.2962344273,51201.68025447366
2006-07-04,4760877.934011568,443408.626760419,4829146.559215429,9021489.693432236,11325523.67882429,2234453.3484936804,3813406.350720434,37975531.05601704,579459.2962344273,51201.68025447366
2006-07-05,4676164.803513142,437928.9111168232,4769634.984545206,8969560.658043563,11273672.708757544,2184373.759006175,3761880.72644983,37447236.61618829,592493.5884724632,53574.36035119163
2006-07-06,4731125.02964139,441615.26527706033,4812696.205241546,9018657.200592853,11373950.52822625,2189740.657994074,3811875.886633188,37736051.28076393,598916.283198452,54387.310503851964
2006-07-07,4721207.39485133,439174.30103582225,4796245.851267664,9026210.514831206,11361232.36575705,2191621.366186414,3795244.843551785,37654854.2754206,597688.4150890717,53527.0958074323
2006-07-10,4741869.133997288,441366.18729326053,4828662.725275021,9047926.29326647,11397919.372879747,2211552.285932071,3821874.91866986,37841915.730768524,589471.1438955273,52132.7917665323
2006-07-11,4671619.220901031,437281.3083589437,4760925.973617856,9016768.872033266,11283455.91065693,2249544.8849639245,3780450.357375077,37400985.15744842,605622.3321035285,54212.43169194248
2006-07-12,4679057.446993576,439024.8542455423,4780279.331234189,8960119.015245622,11288347.511606622,2283971.0190700595,3792490.008194743,37463681.5792958,613367.3463319266,54236.06396382213
2006-07-13,4593517.846929311,433096.7982311069,4701414.398947633,8977113.972281914,11120565.599032152,2233111.6237467057,3703723.091134495,36954915.533157215,616673.1450879503,53905.21215750688
2006-07-14,4507151.777299209,426770.2174425918,4627871.640005568,8903469.158457978,10990449.013770318,2226861.7093270374,3678215.3563470673,36614710.3588706,629612.9859329571,54117.90260442383
2006-07-17,4496820.907726229,425624.45871711266,4600293.105402295,8889306.694261067,10934195.602848846,2187114.5471645254,3659237.601665221,36482122.8438163,614500.7630482777,52038.26267901366
2006-07-18,4473679.7598827565,425026.67155599315,4580455.913845553,8870423.408665186,10909737.598100383,2208570.6753832386,3662910.7154746107,36307395.110799015,593438.1024027556,49415.08050037128
2006-07-19,4598889.899107261,435883.54963736667,4682801.68257819,8960119.015245622,11169935.769094259,2216706.9047274524,3735607.368559431,37077224.94626932,606000.1376756455,52250.9531259306
2006-07-20,4604675.186068129,437039.60609973513,4706939.83558117,8935570.743970977,11188521.352736678,2274199.023158293,3758784.53183226,37036112.53850054,596649.4497657501,52014.630407134
2006-07-21,4525747.34253057,434425.91322829336,4662525.634055686,8902524.994178183,11092169.774379924,2269961.159816415,3728766.5318225166,36763742.83703241,585220.8312092113,50974.81044442891
2006-07-24,4624097.220865329,444428.31479400326,4755698.90464719,8954454.029566858,11313240.400863443,2295165.91057626,3809427.1440935954,37301287.56860914,578703.6850901933,51376.559066383146
2006-07-25,4618311.933904461,442518.3084648727,4773561.137869396,9012048.050634295,11373399.000548117,2329501.9690893237,3809427.1440935954,37156366.33122421,583233.6552278856,51494.66609871966
2006-07-26,4637320.733918741,444629.3680918064,4781768.10989041,9054535.443225028,11384648.169594845,2324877.7811886556,3795949.6747014658,37351650.268125884,586914.2559647606,52132.444073336825
2006-07-27,4698479.481790776,450560.44037700124,4838251.387917384,9118738.614251023,11501541.708819536,2370756.7492461717,3863541.2257438125,37658965.51619747,596917.940018831,53596.97127430959
2006-07-28,4736497.081819339,454933.3496042211,4869630.9868212575,9159337.678282168,11629684.417090958,2351089.3171623168,3869463.144113082,37879944.70795464,599088.5507098086,53478.864241973075
2006-07-31,4714182.403541704,452822.28997728735,4846458.359938397,9129124.421328759,11574905.854776457,2368040.77052983,3872730.4094202644,37798747.70261131,598522.3044425972,53502.48564844037
2006-08-01,4644345.725228367,449655.70053688675,4784664.688250767,9138566.064126698,11469750.57890487,2370709.922026925,3826273.980833757,37422569.17152702,609941.6041646964,55250.46972702077
2006-08-02,4710050.055712513,455938.6160932372,4859010.199499946,9162170.17112155,11611587.927754916,2394896.1807681415,3887024.6951391897,37872750.036595106,614943.4461917318,57650.40462409871
2006-08-03,4684842.7339544445,451213.8635948617,4817492.57633482,9194271.756634548,11559254.836972315,2386525.8153276914,3863949.6339072105,37649715.2244495,608620.3628745362,56903.96817973195
2006-08-04,4743108.8383460445,456390.98601329443,4872044.802121555,9241479.970624251,11686908.450937355,2445270.561873397,3900093.756367922,38025893.75553379,607770.993473719,58770.05929064885
2006-08-07,4667073.638288921,451465.18021711573,4792871.660271781,9228261.670707135,11546049.290700069,2452177.5767123695,3848430.123698091,37651770.84483794,611357.2198327254,57744.890249967924
2006-08-08,4684842.7339544445,450560.44037700124,4800113.106172674,9260363.256220132,11585176.835210426,2434043.736058863,3863541.2257438125,37748385.00309456,609375.357897485,57730.71740608755
2006-08-09,4726166.212246359,453475.71319514787,4854665.33195941,9300962.320251277,11663921.01853752,2442882.373691785,3891415.082895717,37967308.574463286,613905.3280351773,59195.244607060304
2006-08-10,4672858.925249789,451615.9701904681,4809285.604313807,9248089.12058281,11557298.459746797,2401229.5621713353,3877733.4094218886,37780247.11911536,599182.9250876772,57022.07521206846
2006-08-11,4662941.290459729,453727.02981740184,4817009.813274761,9241479.970624251,11533332.838734202,2419960.449870245,3906424.0829005884,37755579.67445409,597861.683797517,55996.90617138753
2006-08-14,4718314.751370896,458652.8356135806,4878320.72190233,9277358.213256426,11648270.000733377,2444931.0645338534,3934706.3482158906,37985809.15795923,593142.9649040875,57296.08352708918
2006-08-15,4789804.368815909,463628.9047342101,4937700.5782896625,9280190.706095807,11733861.504349783,2444931.0645338534,3990045.6543563018,37985809.15795923,587480.5022319721,56955.935273960014
2006-08-16,4813771.98622522,465534.7786394351,4958900.69786858,9334952.234323863,11787543.286311124,2498649.2648767587,3994628.9869522443,38450379.36574639,593331.7136598247,57914.9643765325
2006-08-17,4832367.551456582,465735.3969452483,4969500.757658038,9331175.577204688,11824632.517484413,2504214.0280747865,3990249.3580272323,38648746.733230725,580779.9214033022,56563.819926602795
2006-08-18,4818730.80362025,466738.4884743141,4958418.876969059,9345338.041401599,11802183.77230058,2515472.9675684706,3994527.135116779,38680608.84925152,577665.5669336388,56738.61833446083
2006-08-21,4796829.360125535,465083.38745135546,4927100.518500204,9334008.070044069,11804135.837099174,2511484.6911960994,3977416.0267585944,38558299.43613942,590500.482323767,58226.766941900896
2006-08-22,4819557.273186089,466387.406439141,4951673.384375767,9372718.805515626,11813408.144892497,2497413.958035759,3983934.544228379,38705276.29391279,589462.3641672125,57848.82443842405
2006-08-23,4783192.612289202,463327.97727549035,4906864.040720328,9338728.89144304,11774366.848920614,2502849.308136158,3952971.586246903,38375349.221568376,588612.9947663952,59044.06760566957
2006-08-24,4815011.690573977,466036.32440396806,4934327.831993016,9364221.32699748,11789983.367309367,2499061.033823759,3969675.2872632258,38769000.52595439,584649.2708959144,58094.48706568401
2006-08-25,4812532.2818764625,467390.4979682068,4929027.802098287,9343449.71284201,11786079.237712178,2450448.7684236527,3972221.58314986,38827585.707024895,586817.781334651,58377.64459809189
2006-08-28,4846830.768858752,469848.072214418,4968537.115858997,9418038.69094574,11847569.278867895,2430354.443810056,3996666.0236615515,38920088.62450463,580312.2500184411,56749.48878674656
2006-08-29,4842285.186246642,469998.5359437779,4979618.9965479765,9420871.183785122,11882218.429042943,2427919.1246092278,4007666.0218918133,38907754.902174,575786.6630158602,57339.40031259632
2006-08-30,4860054.281912166,472155.18273126933,5000819.116126894,9420871.183785122,11901739.077028885,2440507.4895603685,4023147.5008825506,39111261.32062944,582386.477394624,58981.71400056204
2006-08-31,4843938.125378318,470851.1637434838,4979137.1756484555,9403876.22674883,11867577.943053486,2467719.534543535,3985462.3217603597,39080427.01480286,590117.688524033,60878.86946769486
2006-09-01,4861707.221043842,472957.65595452196,4998410.01162929,9436921.976541622,11899298.996030642,2508696.4271835573,4006443.7998662284,39292155.91481204,588703.4425857264,61138.43053906875
2006-09-04,4890633.655848183,475615.84850654635,5019128.310308686,9465246.904935444,11986653.895767733,2527708.387707897,4004814.1704987823,39306545.257531114,588703.4425857264,61138.43053906875
2006-09-05,4863773.394958437,473609.66544841474,4988773.593638873,9451084.440738533,11930532.03280815,2533484.917792953,4002777.1337894746,39197597.376943864,601997.3544058077,61374.39514940865
2006-09-06,4812532.2818764625,468393.5894972726,4931436.906595891,9434089.48370224,11828048.630881954,2494955.109180817,3963971.5844771643,38882059.64731852,597283.2012781192,61657.55268181653
2006-09-07,4774927.916630819,464782.45999263576,4879882.070347161,9381216.284033772,11740693.731144862,2464519.5015839934,3941462.3288393156,38694998.191970594,581726.4959567476,59288.46799400391
2006-09-08,4793523.481862182,466136.6335568746,4890963.95103614,9438810.30510121,11802183.77230058,2496896.305645245,3954906.7711207457,38843002.85993818,574749.5493277687,57400.75111128469
2006-09-11,4793936.716645101,464130.450498743,4876509.324050515,9380272.11975398,11774854.865120262,2495743.3525936455,3940851.217826523,38814224.17450004,556270.0690672302,52421.89783311275
2006-09-12,4856335.168865893,470650.54543767066,4939146.0409882255,9394434.583950888,11872458.105049971,2512837.6463076705,4014693.7985389237,38995118.76868265,553441.5771906172,52030.19657994851
2006-09-13,4879286.875293144,472601.376692009,4949715.169759915,9426356.508381663,11905599.613717599,2510901.1155049936,4031350.5932910074,39011562.431553245,555421.5215042464,52313.3541123564
2006-09-14,4884614.949999469,473001.54720571946,4940106.870876561,9426356.508381663,11928993.619835924,2487544.6647263663,4042725.9653168214,39007451.5158356,546181.7813739771,51133.53106065688
2006-09-15,4902648.43362088,476252.93262961664,4952117.244480753,9466728.35398529,11977731.132582434,2503284.881555441,4060601.549928814,38986896.93724735,543447.5725599178,50779.584145147026
2006-09-18,4898140.062715528,476152.890001189,4960284.298531605,9411334.426296592,11997713.512808504,2489929.903885761,4056132.653775816,38988952.39510618,552687.3126901871,52738.09041096822
2006-09-19,4854285.90936346,471500.90777930536,4928096.4972723685,9462972.83346402,11949950.750316923,2493554.995083455,4041304.0438135946,38751547.01241199,543824.7048101329,51109.93459962289
2006-09-20,4918632.657739859,477753.5720560307,5002080.398674196,9454522.91229117,12125405.79620436,2534186.717595718,4091680.6913564834,39137973.08987093,546841.7628118534,52039.6351643621
2006-09-21,4929698.659052997,479654.3819961552,5018894.921720065,9496772.51815543,12168294.80742129,2547907.746819563,4101735.7077007294,39336324.773247465,548915.9901880365,52558.757307109896
2006-09-22,4852646.501761514,474152.0374326369,4952597.6594249215,9476117.155288458,12099087.539321246,2535190.4073410076,4056538.917062452,38896456.79145909,555704.3706919076,52865.51130055176
2006-09-25,4871499.689183898,474902.3571458439,4959803.883587437,9503344.679067649,12084466.285497293,2544507.009800228,4077867.7396108527,38897484.5203885,556081.1194178005,52936.13676096397
2006-09-26,4925190.288147644,481805.29850734875,5023218.656217575,9510855.720110184,12296474.465944612,2543515.1281695883,4102040.4051657068,39274661.03748274,557211.3655954789,53698.89173341582
2006-09-27,4944453.327470516,482905.7674200524,5043396.083872618,9632910.13705138,12625452.67698356,2556539.478629056,4123166.096070789,39346602.06254158,562862.5964838712,54664.106359049336
2006-09-28,4943633.623669542,483205.89530533523,5053484.797700141,9649809.979397085,12611806.173414536,2549584.4990999294,4129666.308656968,39491511.84158868,569832.4479128884,54828.89910001116
2006-09-29,4955109.476883167,484756.5560459631,5056367.287365147,9670465.342264056,12622041.051091304,2521221.407709503,4141854.207256054,39545981.474847525,563804.4682986032,53910.76811465244
2006-10-02,4946502.586972948,483706.1084474732,5047239.40342596,9772803.276468597,12594748.043953259,2511090.045339401,4143580.8262242577,39492539.5705181,562956.7836653445,54381.604517400505
2006-10-03,4942813.919868569,482555.61822055577,5022738.241273407,9722103.749431485,12546985.281461677,2507264.216192649,4131291.361803513,39404154.88258866,542800.7268300785,51580.12792104957
2006-10-04,4992815.8517279355,485256.7691881011,5056847.702309314,9760597.83477448,12649821.433356814,2535650.9238123763,4155057.7640717304,39720695.39284758,529331.9598794103,50403.03691417943
2006-10-05,5015357.706254699,486857.45124294277,5088074.673680215,9760597.83477448,12777026.341625206,2592554.228312986,4168261.3208874073,39995099.01700061,537808.8062119987,51697.83702173658
